state_ut,year,01_District_wise_crimes_committed_IPC_2001_2012_total_ipc_crimes,01_District_wise_crimes_committed_IPC_2013_total_ipc_crimes,17_Crime_by_place_of_occurrence_2001_2012_total_-_dacoity,17_Crime_by_place_of_occurrence_2001_2012_total_-_robbery,17_Crime_by_place_of_occurrence_2001_2012_total_-_burglary,17_Crime_by_place_of_occurrence_2001_2012_total_-_theft
Tamil Nadu,2014,,,,,,
Tamil Nadu,2014,,,,,,
Tamil Nadu,2014,,,,,,
Tamil Nadu,2014,,,,,,
Tamil Nadu,2014,,,,,,
Tamil Nadu,2014,,,,,,
Tamil Nadu,2014,,,,,,
Tamil Nadu,2014,,,,,,
Tamil Nadu,2014,,,,,,
Tamil Nadu,2014,,,,,,
Tamil Nadu,2014,,,,,,
Tamil Nadu,2014,,,,,,
Tamil Nadu,2014,,,,,,
Tamil Nadu,2014,,,,,,
Tamil Nadu,2014,,,,,,
Tamil Nadu,2014,,,,,,
Tamil Nadu,2014,,,,,,
Tamil Nadu,2014,,,,,,
Tamil Nadu,2014,,,,,,
Tamil Nadu,2014,,,,,,
Tamil Nadu,2014,,,,,,
Tamil Nadu,2014,,,,,,
Tamil Nadu,2014,,,,,,
Tamil Nadu,2014,,,,,,
Tamil Nadu,2014,,,,,,
Tamil Nadu,2014,,,,,,
Tamil Nadu,2014,,,,,,
Tamil Nadu,2014,,,,,,
Tamil Nadu,2014,,,,,,
Tamil Nadu,2014,,,,,,
Telangana,2014,,,,,,
Telangana,2014,,,,,,
Telangana,2014,,,,,,
Telangana,2014,,,,,,
Telangana,2014,,,,,,
Telangana,2014,,,,,,
Telangana,2014,,,,,,
Telangana,2014,,,,,,
Telangana,2014,,,,,,
Telangana,2014,,,,,,
Telangana,2014,,,,,,
Telangana,2014,,,,,,
Telangana,2014,,,,,,
Telangana,2014,,,,,,
Total (All India),2014,,,,,,
Total (All-India),2013,,,,,,
Total (State),2013,,,,,,
Total (States),2014,,,,,,
Total (UTs),2013,,,,,,
Total (UTs),2014,,,,,,
Tripura,2013,,394.0,,,,
Tripura,2013,,1049.0,,,,
Tripura,2013,,14.0,,,,
Tripura,2013,,425.0,,,,
Tripura,2013,,592.0,,,,
Tripura,2013,,943.0,,,,
Tripura,2013,,725.0,,,,
Tripura,2013,,433.0,,,,
Tripura,2013,,1635.0,,,,
Tripura,2013,,6210.0,,,,
Tripura,2014,,,,,,
Tripura,2014,,,,,,
Tripura,2014,,,,,,
Tripura,2014,,,,,,
Tripura,2014,,,,,,
Tripura,2014,,,,,,
Tripura,2014,,,,,,
Tripura,2014,,,,,,
Tripura,2014,,,,,,
Tripura,2014,,,,,,
UTTAR PRADESH,2001,6662.0,,905.0,3825.0,8411.0,27011.0
UTTAR PRADESH,2001,4688.0,,905.0,3825.0,8411.0,27011.0
UTTAR PRADESH,2001,6096.0,,905.0,3825.0,8411.0,27011.0
UTTAR PRADESH,2001,1379.0,,905.0,3825.0,8411.0,27011.0
UTTAR PRADESH,2001,1137.0,,905.0,3825.0,8411.0,27011.0
UTTAR PRADESH,2001,2247.0,,905.0,3825.0,8411.0,27011.0
UTTAR PRADESH,2001,3064.0,,905.0,3825.0,8411.0,27011.0
UTTAR PRADESH,2001,1355.0,,905.0,3825.0,8411.0,27011.0
UTTAR PRADESH,2001,1316.0,,905.0,3825.0,8411.0,27011.0
UTTAR PRADESH,2001,1934.0,,905.0,3825.0,8411.0,27011.0
UTTAR PRADESH,2001,734.0,,905.0,3825.0,8411.0,27011.0
UTTAR PRADESH,2001,1722.0,,905.0,3825.0,8411.0,27011.0
UTTAR PRADESH,2001,2578.0,,905.0,3825.0,8411.0,27011.0
UTTAR PRADESH,2001,5269.0,,905.0,3825.0,8411.0,27011.0
UTTAR PRADESH,2001,1753.0,,905.0,3825.0,8411.0,27011.0
UTTAR PRADESH,2001,2487.0,,905.0,3825.0,8411.0,27011.0
UTTAR PRADESH,2001,3972.0,,905.0,3825.0,8411.0,27011.0
UTTAR PRADESH,2001,765.0,,905.0,3825.0,8411.0,27011.0
UTTAR PRADESH,2001,392.0,,905.0,3825.0,8411.0,27011.0
UTTAR PRADESH,2001,2402.0,,905.0,3825.0,8411.0,27011.0
UTTAR PRADESH,2001,4521.0,,905.0,3825.0,8411.0,27011.0
UTTAR PRADESH,2001,1942.0,,905.0,3825.0,8411.0,27011.0
UTTAR PRADESH,2001,1967.0,,905.0,3825.0,8411.0,27011.0
UTTAR PRADESH,2001,1694.0,,905.0,3825.0,8411.0,27011.0
UTTAR PRADESH,2001,1946.0,,905.0,3825.0,8411.0,27011.0
UTTAR PRADESH,2001,2726.0,,905.0,3825.0,8411.0,27011.0
UTTAR PRADESH,2001,4352.0,,905.0,3825.0,8411.0,27011.0
UTTAR PRADESH,2001,2443.0,,905.0,3825.0,8411.0,27011.0
UTTAR PRADESH,2001,5079.0,,905.0,3825.0,8411.0,27011.0
UTTAR PRADESH,2001,1308.0,,905.0,3825.0,8411.0,27011.0
UTTAR PRADESH,2001,1719.0,,905.0,3825.0,8411.0,27011.0
UTTAR PRADESH,2001,2598.0,,905.0,3825.0,8411.0,27011.0
UTTAR PRADESH,2001,1031.0,,905.0,3825.0,8411.0,27011.0
UTTAR PRADESH,2001,3078.0,,905.0,3825.0,8411.0,27011.0
UTTAR PRADESH,2001,2216.0,,905.0,3825.0,8411.0,27011.0
UTTAR PRADESH,2001,1665.0,,905.0,3825.0,8411.0,27011.0
UTTAR PRADESH,2001,1778.0,,905.0,3825.0,8411.0,27011.0
UTTAR PRADESH,2001,1993.0,,905.0,3825.0,8411.0,27011.0
UTTAR PRADESH,2001,1981.0,,905.0,3825.0,8411.0,27011.0
UTTAR PRADESH,2001,1254.0,,905.0,3825.0,8411.0,27011.0
UTTAR PRADESH,2001,1581.0,,905.0,3825.0,8411.0,27011.0
UTTAR PRADESH,2001,6808.0,,905.0,3825.0,8411.0,27011.0
UTTAR PRADESH,2001,1456.0,,905.0,3825.0,8411.0,27011.0
UTTAR PRADESH,2001,3754.0,,905.0,3825.0,8411.0,27011.0
UTTAR PRADESH,2001,1456.0,,905.0,3825.0,8411.0,27011.0
UTTAR PRADESH,2001,773.0,,905.0,3825.0,8411.0,27011.0
UTTAR PRADESH,2001,9205.0,,905.0,3825.0,8411.0,27011.0
UTTAR PRADESH,2001,861.0,,905.0,3825.0,8411.0,27011.0
UTTAR PRADESH,2001,728.0,,905.0,3825.0,8411.0,27011.0
UTTAR PRADESH,2001,2147.0,,905.0,3825.0,8411.0,27011.0
UTTAR PRADESH,2001,2990.0,,905.0,3825.0,8411.0,27011.0
UTTAR PRADESH,2001,1331.0,,905.0,3825.0,8411.0,27011.0
UTTAR PRADESH,2001,5377.0,,905.0,3825.0,8411.0,27011.0
UTTAR PRADESH,2001,1185.0,,905.0,3825.0,8411.0,27011.0
UTTAR PRADESH,2001,3445.0,,905.0,3825.0,8411.0,27011.0
UTTAR PRADESH,2001,4042.0,,905.0,3825.0,8411.0,27011.0
UTTAR PRADESH,2001,2239.0,,905.0,3825.0,8411.0,27011.0
UTTAR PRADESH,2001,2421.0,,905.0,3825.0,8411.0,27011.0
UTTAR PRADESH,2001,2544.0,,905.0,3825.0,8411.0,27011.0
UTTAR PRADESH,2001,1644.0,,905.0,3825.0,8411.0,27011.0
UTTAR PRADESH,2001,2869.0,,905.0,3825.0,8411.0,27011.0
UTTAR PRADESH,2001,599.0,,905.0,3825.0,8411.0,27011.0
UTTAR PRADESH,2001,2941.0,,905.0,3825.0,8411.0,27011.0
UTTAR PRADESH,2001,747.0,,905.0,3825.0,8411.0,27011.0
UTTAR PRADESH,2001,834.0,,905.0,3825.0,8411.0,27011.0
UTTAR PRADESH,2001,4732.0,,905.0,3825.0,8411.0,27011.0
UTTAR PRADESH,2001,595.0,,905.0,3825.0,8411.0,27011.0
UTTAR PRADESH,2001,590.0,,905.0,3825.0,8411.0,27011.0
UTTAR PRADESH,2001,2540.0,,905.0,3825.0,8411.0,27011.0
UTTAR PRADESH,2001,3548.0,,905.0,3825.0,8411.0,27011.0
UTTAR PRADESH,2001,2904.0,,905.0,3825.0,8411.0,27011.0
UTTAR PRADESH,2001,178129.0,,905.0,3825.0,8411.0,27011.0
UTTAR PRADESH,2002,5617.0,,552.0,2840.0,6126.0,22419.0
UTTAR PRADESH,2002,3996.0,,552.0,2840.0,6126.0,22419.0
UTTAR PRADESH,2002,4962.0,,552.0,2840.0,6126.0,22419.0
UTTAR PRADESH,2002,1028.0,,552.0,2840.0,6126.0,22419.0
UTTAR PRADESH,2002,1036.0,,552.0,2840.0,6126.0,22419.0
UTTAR PRADESH,2002,1879.0,,552.0,2840.0,6126.0,22419.0
UTTAR PRADESH,2002,2617.0,,552.0,2840.0,6126.0,22419.0
UTTAR PRADESH,2002,1117.0,,552.0,2840.0,6126.0,22419.0
UTTAR PRADESH,2002,1069.0,,552.0,2840.0,6126.0,22419.0
UTTAR PRADESH,2002,1436.0,,552.0,2840.0,6126.0,22419.0
UTTAR PRADESH,2002,535.0,,552.0,2840.0,6126.0,22419.0
UTTAR PRADESH,2002,1474.0,,552.0,2840.0,6126.0,22419.0
UTTAR PRADESH,2002,2198.0,,552.0,2840.0,6126.0,22419.0
UTTAR PRADESH,2002,4392.0,,552.0,2840.0,6126.0,22419.0
UTTAR PRADESH,2002,1412.0,,552.0,2840.0,6126.0,22419.0
UTTAR PRADESH,2002,1911.0,,552.0,2840.0,6126.0,22419.0
UTTAR PRADESH,2002,3172.0,,552.0,2840.0,6126.0,22419.0
UTTAR PRADESH,2002,627.0,,552.0,2840.0,6126.0,22419.0
UTTAR PRADESH,2002,397.0,,552.0,2840.0,6126.0,22419.0
UTTAR PRADESH,2002,1582.0,,552.0,2840.0,6126.0,22419.0
UTTAR PRADESH,2002,3170.0,,552.0,2840.0,6126.0,22419.0
UTTAR PRADESH,2002,1492.0,,552.0,2840.0,6126.0,22419.0
UTTAR PRADESH,2002,1681.0,,552.0,2840.0,6126.0,22419.0
UTTAR PRADESH,2002,1413.0,,552.0,2840.0,6126.0,22419.0
UTTAR PRADESH,2002,1637.0,,552.0,2840.0,6126.0,22419.0
UTTAR PRADESH,2002,2555.0,,552.0,2840.0,6126.0,22419.0
UTTAR PRADESH,2002,4039.0,,552.0,2840.0,6126.0,22419.0
UTTAR PRADESH,2002,2213.0,,552.0,2840.0,6126.0,22419.0
UTTAR PRADESH,2002,4619.0,,552.0,2840.0,6126.0,22419.0
UTTAR PRADESH,2002,1048.0,,552.0,2840.0,6126.0,22419.0
UTTAR PRADESH,2002,1505.0,,552.0,2840.0,6126.0,22419.0
UTTAR PRADESH,2002,2618.0,,552.0,2840.0,6126.0,22419.0
UTTAR PRADESH,2002,861.0,,552.0,2840.0,6126.0,22419.0
UTTAR PRADESH,2002,1990.0,,552.0,2840.0,6126.0,22419.0
UTTAR PRADESH,2002,1845.0,,552.0,2840.0,6126.0,22419.0
UTTAR PRADESH,2002,1241.0,,552.0,2840.0,6126.0,22419.0
UTTAR PRADESH,2002,1153.0,,552.0,2840.0,6126.0,22419.0
UTTAR PRADESH,2002,1405.0,,552.0,2840.0,6126.0,22419.0
UTTAR PRADESH,2002,1419.0,,552.0,2840.0,6126.0,22419.0
UTTAR PRADESH,2002,921.0,,552.0,2840.0,6126.0,22419.0
UTTAR PRADESH,2002,1436.0,,552.0,2840.0,6126.0,22419.0
UTTAR PRADESH,2002,5908.0,,552.0,2840.0,6126.0,22419.0
UTTAR PRADESH,2002,950.0,,552.0,2840.0,6126.0,22419.0
UTTAR PRADESH,2002,2452.0,,552.0,2840.0,6126.0,22419.0
UTTAR PRADESH,2002,1198.0,,552.0,2840.0,6126.0,22419.0
UTTAR PRADESH,2002,584.0,,552.0,2840.0,6126.0,22419.0
UTTAR PRADESH,2002,8622.0,,552.0,2840.0,6126.0,22419.0
UTTAR PRADESH,2002,679.0,,552.0,2840.0,6126.0,22419.0
UTTAR PRADESH,2002,593.0,,552.0,2840.0,6126.0,22419.0
UTTAR PRADESH,2002,1701.0,,552.0,2840.0,6126.0,22419.0
UTTAR PRADESH,2002,2610.0,,552.0,2840.0,6126.0,22419.0
UTTAR PRADESH,2002,1119.0,,552.0,2840.0,6126.0,22419.0
UTTAR PRADESH,2002,4018.0,,552.0,2840.0,6126.0,22419.0
UTTAR PRADESH,2002,902.0,,552.0,2840.0,6126.0,22419.0
UTTAR PRADESH,2002,2852.0,,552.0,2840.0,6126.0,22419.0
UTTAR PRADESH,2002,3188.0,,552.0,2840.0,6126.0,22419.0
UTTAR PRADESH,2002,1907.0,,552.0,2840.0,6126.0,22419.0
UTTAR PRADESH,2002,1862.0,,552.0,2840.0,6126.0,22419.0
UTTAR PRADESH,2002,2109.0,,552.0,2840.0,6126.0,22419.0
UTTAR PRADESH,2002,1412.0,,552.0,2840.0,6126.0,22419.0
UTTAR PRADESH,2002,2331.0,,552.0,2840.0,6126.0,22419.0
UTTAR PRADESH,2002,418.0,,552.0,2840.0,6126.0,22419.0
UTTAR PRADESH,2002,2716.0,,552.0,2840.0,6126.0,22419.0
UTTAR PRADESH,2002,488.0,,552.0,2840.0,6126.0,22419.0
UTTAR PRADESH,2002,595.0,,552.0,2840.0,6126.0,22419.0
UTTAR PRADESH,2002,3405.0,,552.0,2840.0,6126.0,22419.0
UTTAR PRADESH,2002,557.0,,552.0,2840.0,6126.0,22419.0
UTTAR PRADESH,2002,532.0,,552.0,2840.0,6126.0,22419.0
UTTAR PRADESH,2002,2140.0,,552.0,2840.0,6126.0,22419.0
UTTAR PRADESH,2002,2662.0,,552.0,2840.0,6126.0,22419.0
UTTAR PRADESH,2002,2809.0,,552.0,2840.0,6126.0,22419.0
UTTAR PRADESH,2002,146037.0,,552.0,2840.0,6126.0,22419.0
UTTAR PRADESH,2003,3438.0,,317.0,1988.0,4016.0,15751.0
UTTAR PRADESH,2003,2325.0,,317.0,1988.0,4016.0,15751.0
UTTAR PRADESH,2003,2512.0,,317.0,1988.0,4016.0,15751.0
UTTAR PRADESH,2003,406.0,,317.0,1988.0,4016.0,15751.0
UTTAR PRADESH,2003,745.0,,317.0,1988.0,4016.0,15751.0
UTTAR PRADESH,2003,1404.0,,317.0,1988.0,4016.0,15751.0
UTTAR PRADESH,2003,1834.0,,317.0,1988.0,4016.0,15751.0
UTTAR PRADESH,2003,690.0,,317.0,1988.0,4016.0,15751.0
UTTAR PRADESH,2003,1144.0,,317.0,1988.0,4016.0,15751.0
UTTAR PRADESH,2003,652.0,,317.0,1988.0,4016.0,15751.0
UTTAR PRADESH,2003,255.0,,317.0,1988.0,4016.0,15751.0
UTTAR PRADESH,2003,746.0,,317.0,1988.0,4016.0,15751.0
UTTAR PRADESH,2003,1033.0,,317.0,1988.0,4016.0,15751.0
UTTAR PRADESH,2003,2545.0,,317.0,1988.0,4016.0,15751.0
UTTAR PRADESH,2003,1233.0,,317.0,1988.0,4016.0,15751.0
UTTAR PRADESH,2003,1869.0,,317.0,1988.0,4016.0,15751.0
UTTAR PRADESH,2003,1870.0,,317.0,1988.0,4016.0,15751.0
UTTAR PRADESH,2003,390.0,,317.0,1988.0,4016.0,15751.0
UTTAR PRADESH,2003,299.0,,317.0,1988.0,4016.0,15751.0
UTTAR PRADESH,2003,844.0,,317.0,1988.0,4016.0,15751.0
UTTAR PRADESH,2003,1555.0,,317.0,1988.0,4016.0,15751.0
UTTAR PRADESH,2003,808.0,,317.0,1988.0,4016.0,15751.0
UTTAR PRADESH,2003,704.0,,317.0,1988.0,4016.0,15751.0
UTTAR PRADESH,2003,851.0,,317.0,1988.0,4016.0,15751.0
UTTAR PRADESH,2003,913.0,,317.0,1988.0,4016.0,15751.0
UTTAR PRADESH,2003,1715.0,,317.0,1988.0,4016.0,15751.0
UTTAR PRADESH,2003,3278.0,,317.0,1988.0,4016.0,15751.0
UTTAR PRADESH,2003,1085.0,,317.0,1988.0,4016.0,15751.0
UTTAR PRADESH,2003,2627.0,,317.0,1988.0,4016.0,15751.0
UTTAR PRADESH,2003,659.0,,317.0,1988.0,4016.0,15751.0
UTTAR PRADESH,2003,912.0,,317.0,1988.0,4016.0,15751.0
UTTAR PRADESH,2003,1690.0,,317.0,1988.0,4016.0,15751.0
UTTAR PRADESH,2003,365.0,,317.0,1988.0,4016.0,15751.0
UTTAR PRADESH,2003,1446.0,,317.0,1988.0,4016.0,15751.0
UTTAR PRADESH,2003,1387.0,,317.0,1988.0,4016.0,15751.0
UTTAR PRADESH,2003,1066.0,,317.0,1988.0,4016.0,15751.0
UTTAR PRADESH,2003,734.0,,317.0,1988.0,4016.0,15751.0
UTTAR PRADESH,2003,1108.0,,317.0,1988.0,4016.0,15751.0
UTTAR PRADESH,2003,1516.0,,317.0,1988.0,4016.0,15751.0
UTTAR PRADESH,2003,870.0,,317.0,1988.0,4016.0,15751.0
UTTAR PRADESH,2003,1218.0,,317.0,1988.0,4016.0,15751.0
UTTAR PRADESH,2003,3231.0,,317.0,1988.0,4016.0,15751.0
UTTAR PRADESH,2003,503.0,,317.0,1988.0,4016.0,15751.0
UTTAR PRADESH,2003,2108.0,,317.0,1988.0,4016.0,15751.0
UTTAR PRADESH,2003,731.0,,317.0,1988.0,4016.0,15751.0
UTTAR PRADESH,2003,344.0,,317.0,1988.0,4016.0,15751.0
UTTAR PRADESH,2003,6806.0,,317.0,1988.0,4016.0,15751.0
UTTAR PRADESH,2003,679.0,,317.0,1988.0,4016.0,15751.0
UTTAR PRADESH,2003,386.0,,317.0,1988.0,4016.0,15751.0
UTTAR PRADESH,2003,1073.0,,317.0,1988.0,4016.0,15751.0
UTTAR PRADESH,2003,1520.0,,317.0,1988.0,4016.0,15751.0
UTTAR PRADESH,2003,745.0,,317.0,1988.0,4016.0,15751.0
UTTAR PRADESH,2003,2705.0,,317.0,1988.0,4016.0,15751.0
UTTAR PRADESH,2003,544.0,,317.0,1988.0,4016.0,15751.0
UTTAR PRADESH,2003,2037.0,,317.0,1988.0,4016.0,15751.0
UTTAR PRADESH,2003,2485.0,,317.0,1988.0,4016.0,15751.0
UTTAR PRADESH,2003,1181.0,,317.0,1988.0,4016.0,15751.0
UTTAR PRADESH,2003,1001.0,,317.0,1988.0,4016.0,15751.0
UTTAR PRADESH,2003,1445.0,,317.0,1988.0,4016.0,15751.0
UTTAR PRADESH,2003,1149.0,,317.0,1988.0,4016.0,15751.0
UTTAR PRADESH,2003,1623.0,,317.0,1988.0,4016.0,15751.0
UTTAR PRADESH,2003,378.0,,317.0,1988.0,4016.0,15751.0
UTTAR PRADESH,2003,1446.0,,317.0,1988.0,4016.0,15751.0
UTTAR PRADESH,2003,237.0,,317.0,1988.0,4016.0,15751.0
UTTAR PRADESH,2003,634.0,,317.0,1988.0,4016.0,15751.0
UTTAR PRADESH,2003,1905.0,,317.0,1988.0,4016.0,15751.0
UTTAR PRADESH,2003,334.0,,317.0,1988.0,4016.0,15751.0
UTTAR PRADESH,2003,285.0,,317.0,1988.0,4016.0,15751.0
UTTAR PRADESH,2003,1249.0,,317.0,1988.0,4016.0,15751.0
UTTAR PRADESH,2003,1887.0,,317.0,1988.0,4016.0,15751.0
UTTAR PRADESH,2003,1681.0,,317.0,1988.0,4016.0,15751.0
UTTAR PRADESH,2003,95073.0,,317.0,1988.0,4016.0,15751.0
UTTAR PRADESH,2004,5040.0,,378.0,2606.0,5299.0,22524.0
UTTAR PRADESH,2004,3884.0,,378.0,2606.0,5299.0,22524.0
UTTAR PRADESH,2004,3963.0,,378.0,2606.0,5299.0,22524.0
UTTAR PRADESH,2004,793.0,,378.0,2606.0,5299.0,22524.0
UTTAR PRADESH,2004,814.0,,378.0,2606.0,5299.0,22524.0
UTTAR PRADESH,2004,2039.0,,378.0,2606.0,5299.0,22524.0
UTTAR PRADESH,2004,2492.0,,378.0,2606.0,5299.0,22524.0
UTTAR PRADESH,2004,974.0,,378.0,2606.0,5299.0,22524.0
UTTAR PRADESH,2004,1266.0,,378.0,2606.0,5299.0,22524.0
UTTAR PRADESH,2004,1133.0,,378.0,2606.0,5299.0,22524.0
UTTAR PRADESH,2004,312.0,,378.0,2606.0,5299.0,22524.0
UTTAR PRADESH,2004,1060.0,,378.0,2606.0,5299.0,22524.0
UTTAR PRADESH,2004,1661.0,,378.0,2606.0,5299.0,22524.0
UTTAR PRADESH,2004,4117.0,,378.0,2606.0,5299.0,22524.0
UTTAR PRADESH,2004,975.0,,378.0,2606.0,5299.0,22524.0
UTTAR PRADESH,2004,1547.0,,378.0,2606.0,5299.0,22524.0
UTTAR PRADESH,2004,2811.0,,378.0,2606.0,5299.0,22524.0
UTTAR PRADESH,2004,608.0,,378.0,2606.0,5299.0,22524.0
UTTAR PRADESH,2004,406.0,,378.0,2606.0,5299.0,22524.0
UTTAR PRADESH,2004,1217.0,,378.0,2606.0,5299.0,22524.0
UTTAR PRADESH,2004,2235.0,,378.0,2606.0,5299.0,22524.0
UTTAR PRADESH,2004,1406.0,,378.0,2606.0,5299.0,22524.0
UTTAR PRADESH,2004,1079.0,,378.0,2606.0,5299.0,22524.0
UTTAR PRADESH,2004,829.0,,378.0,2606.0,5299.0,22524.0
UTTAR PRADESH,2004,1193.0,,378.0,2606.0,5299.0,22524.0
UTTAR PRADESH,2004,2325.0,,378.0,2606.0,5299.0,22524.0
UTTAR PRADESH,2004,2916.0,,378.0,2606.0,5299.0,22524.0
UTTAR PRADESH,2004,2290.0,,378.0,2606.0,5299.0,22524.0
UTTAR PRADESH,2004,4613.0,,378.0,2606.0,5299.0,22524.0
UTTAR PRADESH,2004,1037.0,,378.0,2606.0,5299.0,22524.0
UTTAR PRADESH,2004,976.0,,378.0,2606.0,5299.0,22524.0
UTTAR PRADESH,2004,2528.0,,378.0,2606.0,5299.0,22524.0
UTTAR PRADESH,2004,646.0,,378.0,2606.0,5299.0,22524.0
UTTAR PRADESH,2004,2094.0,,378.0,2606.0,5299.0,22524.0
UTTAR PRADESH,2004,1783.0,,378.0,2606.0,5299.0,22524.0
UTTAR PRADESH,2004,1301.0,,378.0,2606.0,5299.0,22524.0
UTTAR PRADESH,2004,1084.0,,378.0,2606.0,5299.0,22524.0
UTTAR PRADESH,2004,1586.0,,378.0,2606.0,5299.0,22524.0
UTTAR PRADESH,2004,1672.0,,378.0,2606.0,5299.0,22524.0
UTTAR PRADESH,2004,993.0,,378.0,2606.0,5299.0,22524.0
UTTAR PRADESH,2004,1387.0,,378.0,2606.0,5299.0,22524.0
UTTAR PRADESH,2004,4526.0,,378.0,2606.0,5299.0,22524.0
UTTAR PRADESH,2004,762.0,,378.0,2606.0,5299.0,22524.0
UTTAR PRADESH,2004,2670.0,,378.0,2606.0,5299.0,22524.0
UTTAR PRADESH,2004,1204.0,,378.0,2606.0,5299.0,22524.0
UTTAR PRADESH,2004,448.0,,378.0,2606.0,5299.0,22524.0
UTTAR PRADESH,2004,7412.0,,378.0,2606.0,5299.0,22524.0
UTTAR PRADESH,2004,577.0,,378.0,2606.0,5299.0,22524.0
UTTAR PRADESH,2004,440.0,,378.0,2606.0,5299.0,22524.0
UTTAR PRADESH,2004,1587.0,,378.0,2606.0,5299.0,22524.0
UTTAR PRADESH,2004,2227.0,,378.0,2606.0,5299.0,22524.0
UTTAR PRADESH,2004,778.0,,378.0,2606.0,5299.0,22524.0
UTTAR PRADESH,2004,4298.0,,378.0,2606.0,5299.0,22524.0
UTTAR PRADESH,2004,878.0,,378.0,2606.0,5299.0,22524.0
UTTAR PRADESH,2004,3664.0,,378.0,2606.0,5299.0,22524.0
UTTAR PRADESH,2004,2893.0,,378.0,2606.0,5299.0,22524.0
UTTAR PRADESH,2004,1637.0,,378.0,2606.0,5299.0,22524.0
UTTAR PRADESH,2004,1732.0,,378.0,2606.0,5299.0,22524.0
UTTAR PRADESH,2004,1854.0,,378.0,2606.0,5299.0,22524.0
UTTAR PRADESH,2004,1479.0,,378.0,2606.0,5299.0,22524.0
UTTAR PRADESH,2004,2477.0,,378.0,2606.0,5299.0,22524.0
UTTAR PRADESH,2004,430.0,,378.0,2606.0,5299.0,22524.0
UTTAR PRADESH,2004,2166.0,,378.0,2606.0,5299.0,22524.0
UTTAR PRADESH,2004,366.0,,378.0,2606.0,5299.0,22524.0
UTTAR PRADESH,2004,847.0,,378.0,2606.0,5299.0,22524.0
UTTAR PRADESH,2004,3039.0,,378.0,2606.0,5299.0,22524.0
UTTAR PRADESH,2004,559.0,,378.0,2606.0,5299.0,22524.0
UTTAR PRADESH,2004,579.0,,378.0,2606.0,5299.0,22524.0
UTTAR PRADESH,2004,1441.0,,378.0,2606.0,5299.0,22524.0
UTTAR PRADESH,2004,1917.0,,378.0,2606.0,5299.0,22524.0
UTTAR PRADESH,2004,2209.0,,378.0,2606.0,5299.0,22524.0
UTTAR PRADESH,2004,130181.0,,378.0,2606.0,5299.0,22524.0
UTTAR PRADESH,2005,4799.0,,286.0,2049.0,4556.0,20695.0
UTTAR PRADESH,2005,4166.0,,286.0,2049.0,4556.0,20695.0
UTTAR PRADESH,2005,3517.0,,286.0,2049.0,4556.0,20695.0
UTTAR PRADESH,2005,886.0,,286.0,2049.0,4556.0,20695.0
UTTAR PRADESH,2005,962.0,,286.0,2049.0,4556.0,20695.0
UTTAR PRADESH,2005,2030.0,,286.0,2049.0,4556.0,20695.0
UTTAR PRADESH,2005,2003.0,,286.0,2049.0,4556.0,20695.0
UTTAR PRADESH,2005,1002.0,,286.0,2049.0,4556.0,20695.0
UTTAR PRADESH,2005,1164.0,,286.0,2049.0,4556.0,20695.0
UTTAR PRADESH,2005,863.0,,286.0,2049.0,4556.0,20695.0
UTTAR PRADESH,2005,309.0,,286.0,2049.0,4556.0,20695.0
UTTAR PRADESH,2005,1009.0,,286.0,2049.0,4556.0,20695.0
UTTAR PRADESH,2005,1638.0,,286.0,2049.0,4556.0,20695.0
UTTAR PRADESH,2005,4020.0,,286.0,2049.0,4556.0,20695.0
UTTAR PRADESH,2005,822.0,,286.0,2049.0,4556.0,20695.0
UTTAR PRADESH,2005,1434.0,,286.0,2049.0,4556.0,20695.0
UTTAR PRADESH,2005,2723.0,,286.0,2049.0,4556.0,20695.0
UTTAR PRADESH,2005,484.0,,286.0,2049.0,4556.0,20695.0
UTTAR PRADESH,2005,406.0,,286.0,2049.0,4556.0,20695.0
UTTAR PRADESH,2005,1060.0,,286.0,2049.0,4556.0,20695.0
UTTAR PRADESH,2005,1941.0,,286.0,2049.0,4556.0,20695.0
UTTAR PRADESH,2005,1604.0,,286.0,2049.0,4556.0,20695.0
UTTAR PRADESH,2005,1226.0,,286.0,2049.0,4556.0,20695.0
UTTAR PRADESH,2005,765.0,,286.0,2049.0,4556.0,20695.0
UTTAR PRADESH,2005,1142.0,,286.0,2049.0,4556.0,20695.0
UTTAR PRADESH,2005,2146.0,,286.0,2049.0,4556.0,20695.0
UTTAR PRADESH,2005,2002.0,,286.0,2049.0,4556.0,20695.0
UTTAR PRADESH,2005,2169.0,,286.0,2049.0,4556.0,20695.0
UTTAR PRADESH,2005,4256.0,,286.0,2049.0,4556.0,20695.0
UTTAR PRADESH,2005,872.0,,286.0,2049.0,4556.0,20695.0
UTTAR PRADESH,2005,999.0,,286.0,2049.0,4556.0,20695.0
UTTAR PRADESH,2005,2193.0,,286.0,2049.0,4556.0,20695.0
UTTAR PRADESH,2005,631.0,,286.0,2049.0,4556.0,20695.0
UTTAR PRADESH,2005,1914.0,,286.0,2049.0,4556.0,20695.0
UTTAR PRADESH,2005,1646.0,,286.0,2049.0,4556.0,20695.0
UTTAR PRADESH,2005,1132.0,,286.0,2049.0,4556.0,20695.0
UTTAR PRADESH,2005,1552.0,,286.0,2049.0,4556.0,20695.0
UTTAR PRADESH,2005,1301.0,,286.0,2049.0,4556.0,20695.0
UTTAR PRADESH,2005,870.0,,286.0,2049.0,4556.0,20695.0
